1402,0.01420136,152,,
1406,0.01382764,148,,
1410,0.01392107,149,,
1414,0.01354735,145,,
1418,0.01345392,144,,
1422,0.01364078,146,,
1426,0.01326706,142,,
1430,0.01317363,141,,
1434,0.01298677,139,,
1438,0.01326706,142,,
1442,0.01336049,143,,
1446,0.01317363,141,,
1450,0.0130802,140,,
1454,0.0130802,140,,
1458,0.01336049,143,,
1462,0.0130802,140,,
1466,0.01289334,138,,
1470,0.01270648,136,,
1474,0.01336049,143,,
1478,0.01298677,139,,
1482,0.01289334,138,,
1486,0.01289334,138,,
1490,0.01298677,139,,
1494,0.0130802,140,,
1498,0.01298677,139,,
1502,0.01279991,137,,
1506,0.0130802,140,,
1510,0.01345392,144,,
1514,0.01270648,136,,
1518,0.01289334,138,,
1522,0.01326706,142,,
1526,0.01345392,144,,
1530,0.01317363,141,,
1534,0.01289334,138,,
1538,0.01345392,144,,
1542,0.01354735,145,,
1546,0.01289334,138,,
1550,0.01261305,135,,
1554,0.01261305,135,,
1558,0.01336049,143,,
1562,0.01364078,146,,
1566,0.01279991,137,,
1570,0.01298677,139,,
1574,0.01270648,136,,
1578,0.01336049,143,,
1582,0.01279991,137,,
1586,0.01242619,133,,
1590,0.01261305,135,,
1594,0.01205247,129,,
1598,0.01233276,132,,
1602,0.01223933,131,,
1606,0.01251962,134,,
1610,0.01233276,132,,
1614,0.01205247,129,,
1618,0.01279991,137,,
1622,0.0121459,130,,
1626,0.01242619,133,,
1630,0.01177218,126,,
1634,0.01223933,131,,
1638,0.0121459,130,,
1642,0.0121459,130,,
1646,0.01158532,124,,
1650,0.01251962,134,,
1654,0.01251962,134,,
1658,0.01242619,133,,
1662,0.01139846,122,,
1666,0.01186561,127,,
1670,0.01186561,127,,
1674,0.01223933,131,,
1678,0.01102474,118,,
1682,0.01149189,123,,
1686,0.0121459,130,,
1690,0.01102474,118,,
1694,0.01102474,118,,
1698,0.01177218,126,,
1702,0.01158532,124,,
1706,0.01130503,121,,
1710,0.01093131,117,,
1714,0.01102474,118,,
1718,0.01130503,121,,
1722,0.01111817,119,,
1726,0.01046416,112,,
1730,0.01093131,117,,
1734,0.01139846,122,,
1738,0.01083788,116,,
1742,0.01074445,115,,
1746,0.01083788,116,,
1750,0.01093131,117,,
1754,0.01037073,111,,
1758,0.0102773,110,,
1762,0.0102773,110,,
1766,0.01037073,111,,
1770,0.01037073,111,,
1774,0.01083788,116,,
1778,0.01009044,108,,
1782,0.00999701,107,,
1786,0.00999701,107,,
1790,0.00971672,104,,
1794,0.01009044,108,,
1798,0.00981015,105,,
1802,0.00999701,107,,
1806,0.00990358,106,,
1810,0.00990358,106,,
1814,0.00981015,105,,
1818,0.00990358,106,,
1822,0.00952986,102,,
1826,0.00971672,104,,
1830,0.00999701,107,,
1834,0.00971672,104,,
1838,0.00952986,102,,
1842,0.00971672,104,,
1846,0.00990358,106,,
1850,0.00971672,104,,
1854,0.00952986,102,,
1858,0.00952986,102,,
1862,0.00981015,105,,
1866,0.00943643,101,,
1870,0.00971672,104,,
1874,0.009343,100,,
1878,0.00924957,99,,
1882,0.009343,100,,
1886,0.00906271,97,,
1890,0.009343,100,,
1894,0.00924957,99,,
1898,0.009343,100,,
1902,0.00915614,98,,
1906,0.00943643,101,,
1910,0.00943643,101,,
1914,0.00943643,101,,
1918,0.00906271,97,,
1922,0.00915614,98,,
1926,0.00915614,98,,
1930,0.00878242,94,,
1934,0.00915614,98,,
1938,0.00896928,96,,
1942,0.00924957,99,,
1946,0.00850213,91,,
1950,0.00878242,94,,
1954,0.00868899,93,,
1958,0.00906271,97,,
1962,0.00896928,96,,
1966,0.00878242,94,,
1970,0.00887585,95,,
1974,0.00878242,94,,
1978,0.00868899,93,,
1982,0.00850213,91,,
1986,0.00868899,93,,
1990,0.00822184,88,,
1994,0.00887585,95,,
1998,0.00868899,93,,
2002,0.00887585,95,,
2006,0.00859556,92,,
2010,0.00859556,92,,
2014,0.00850213,91,,
2018,0.0084087,90,,
2022,0.00850213,91,,
2026,0.0084087,90,,
2030,0.00868899,93,,
2034,0.00794155,85,,
2038,0.00859556,92,,
2042,0.00831527,89,,
2046,0.00822184,88,,
2050,0.0084087,90,,
2054,0.00831527,89,,
2058,0.00822184,88,,
2062,0.00822184,88,,
2066,0.00822184,88,,
2070,0.00794155,85,,
2074,0.00794155,85,,
2078,0.00850213,91,,
2082,0.00812841,87,,
2086,0.0074744,80,,
2090,0.00803498,86,,
2094,0.00775469,83,,
2098,0.00738097,79,,
2102,0.00728754,78,,
2106,0.00728754,78,,
2110,0.00784812,84,,
2114,0.00738097,79,,
2118,0.00756783,81,,
2122,0.00728754,78,,
2126,0.0074744,80,,
2130,0.00756783,81,,
2134,0.0074744,80,,
2138,0.00710068,76,,
2142,0.00710068,76,,
2146,0.0074744,80,,
2150,0.00691382,74,,
2154,0.00728754,78,,
2158,0.00691382,74,,
2162,0.00710068,76,,
2166,0.00682039,73,,
2170,0.00710068,76,,
2174,0.00700725,75,,
2178,0.00682039,73,,
2182,0.00672696,72,,
2186,0.00682039,73,,
2190,0.00700725,75,,
2194,0.0065401,70,,
2198,0.00672696,72,,
2202,0.00644667,69,,
2206,0.00700725,75,,
2210,0.00672696,72,,
2214,0.00719411,77,,
2218,0.00728754,78,,
2222,0.00822184,88,,
2226,0.00859556,92,,
2230,0.009343,100,,
2234,0.01093131,117,,
2238,0.01261305,135,,
2242,0.01541595,165,,
2246,0.01784513,191,,
2250,0.02176919,233,,
2254,0.02494581,267,,
2258,0.02943045,315,,
2262,0.03316765,355,,
2266,0.03877345,415,,
2270,0.04400553,471,,
2274,0.05372225,575,,
2278,0.06848419,733,,
2282,0.08623589,923,,
2286,0.11837581,1267,,
2290,0.16499738,1766,,
2294,0.23058524,2468,,
2298,0.29000672,3104,,
2302,0.3213992,3440,,
2306,0.38745421,4147,,
2310,0.49228267,5269,,
2314,0.46350623,4961,,
2318,0.48873233,5231,,
2322,0.55759024,5968,,
2326,0.55796396,5972,,
2330,0.58842214,6298,,
2334,0.59225277,6339,,
2338,0.58150832,6224,,
2342,0.64102323,6861,,
2346,0.64597502,6914,,
2350,0.55749681,5967,,
2354,0.64999251,6957,,
2358,0.9343,10000,,
2362,0.87833543,9401,,
2366,0.86908586,9302,,
2370,0.68325359,7313,,
2374,0.52675834,5638,,
2378,0.37820464,4048,,
2382,0.26571492,2844,,
2386,0.15257119,1633,,
2390,0.05260109,563,,
2394,0.01102474,118,,
2398,0.00607295,65,,
2402,0.00513865,55,,
2406,0.00625981,67,,
2410,0.0056058,60,,
2414,0.00588609,63,,
2418,0.00551237,59,,
2422,0.00607295,65,,
2426,0.00532551,57,,
2430,0.00541894,58,,
2434,0.00551237,59,,
2438,0.00495179,53,,
2442,0.00504522,54,,
2446,0.00457807,49,,
2450,0.00532551,57,,
2454,0.00457807,49,,
2458,0.00504522,54,,
2462,0.00457807,49,,
2466,0.00495179,53,,
2470,0.00439121,47,,
2474,0.00439121,47,,
2478,0.00476493,51,,
2482,0.00429778,46,,
2486,0.0046715,50,,
2490,0.00439121,47,,
2494,0.0046715,50,,
2498,0.00411092,44,,
2502,0.00457807,49,,
2506,0.00420435,45,,
2510,0.00392406,42,,
2514,0.00383063,41,,
2518,0.00420435,45,,
2522,0.00411092,44,,
2526,0.0037372,40,,
2530,0.00392406,42,,
2534,0.00364377,39,,
2538,0.00383063,41,,
2542,0.00355034,38,,
2546,0.00383063,41,,
2550,0.00392406,42,,
2554,0.00364377,39,,
2558,0.00364377,39,,
2562,0.00336348,36,,
2566,0.00336348,36,,
2570,0.00364377,39,,
2574,0.00345691,37,,
2578,0.00345691,37,,
2582,0.00317662,34,,
2586,0.00327005,35,,
2590,0.00317662,34,,
2594,0.00327005,35,,
2598,0.00336348,36,,
2602,0.00327005,35,,
2606,0.00298976,32,,
2610,0.00298976,32,,
2614,0.00270947,29,,
2618,0.00336348,36,,
2622,0.0028029,30,,
2626,0.00308319,33,,
2630,0.00308319,33,,
2634,0.00289633,31,,
2638,0.0028029,30,,
2642,0.0028029,30,,
2646,0.00261604,28,,
2650,0.00233575,25,,
2654,0.00261604,28,,
2658,0.00270947,29,,
2662,0.0028029,30,,
2666,0.00261604,28,,
2670,0.00270947,29,,
2674,0.00261604,28,,
2678,0.00242918,26,,
2682,0.00205546,22,,
2686,0.00233575,25,,
2690,0.00233575,25,,
2694,0.00261604,28,,
2698,0.00270947,29,,
2702,0.00261604,28,,
2706,0.00242918,26,,
2710,0.00261604,28,,
2714,0.00298976,32,,
2718,0.00270947,29,,
2722,0.00242918,26,,
2726,0.00261604,28,,
2730,0.0028029,30,,
2734,0.00261604,28,,
2738,0.00289633,31,,
2742,0.00242918,26,,
2746,0.00242918,26,,
2750,0.00242918,26,,
2754,0.00252261,27,,
2758,0.00289633,31,,
2762,0.00298976,32,,
2766,0.00289633,31,,
2770,0.00270947,29,,
2774,0.00261604,28,,
2778,0.00261604,28,,
2782,0.00298976,32,,
2786,0.0028029,30,,
2790,0.00252261,27,,
2794,0.00289633,31,,
2798,0.00242918,26,,
2802,0.00252261,27,,
2806,0.00252261,27,,
2810,0.00270947,29,,
2814,0.00298976,32,,
2818,0.00317662,34,,
2822,0.0028029,30,,
2826,0.00327005,35,,
2830,0.00327005,35,,
2834,0.00298976,32,,
2838,0.0028029,30,,
2842,0.00289633,31,,
2846,0.00298976,32,,
2850,0.0028029,30,,
2854,0.00270947,29,,
2858,0.00317662,34,,
2862,0.00289633,31,,
2866,0.00298976,32,,
2870,0.00298976,32,,
2874,0.00298976,32,,
2878,0.0028029,30,,
2882,0.00270947,29,,
2886,0.00289633,31,,
2890,0.00270947,29,,
2894,0.0028029,30,,
2898,0.00261604,28,,
2902,0.00289633,31,,
2906,0.00298976,32,,
2910,0.0028029,30,,
2914,0.00252261,27,,
2918,0.00270947,29,,
2922,0.00270947,29,,
2926,0.00261604,28,,
2930,0.00270947,29,,
2934,0.00289633,31,,
2938,0.00298976,32,,
2942,0.0028029,30,,
2946,0.00270947,29,,
2950,0.00270947,29,,
2954,0.00289633,31,,
2958,0.00289633,31,,
2962,0.0028029,30,,
2966,0.00289633,31,,
2970,0.0028029,30,,
2974,0.00252261,27,,
2978,0.00224232,24,,
2982,0.00242918,26,,
2986,0.00242918,26,,
2990,0.00270947,29,,
2994,0.00270947,29,,
2998,0.00252261,27,,
3002,0.00270947,29,,
3006,0.0028029,30,,
3010,0.00233575,25,,
3014,0.00205546,22,,
3018,0.00224232,24,,
3022,0.00242918,26,,
3026,0.00261604,28,,
3030,0.00252261,27,,
3034,0.00252261,27,,
3038,0.00233575,25,,
3042,0.00252261,27,,
3046,0.00261604,28,,
3050,0.00252261,27,,
3054,0.00270947,29,,
3058,0.00224232,24,,
3062,0.00261604,28,,
3066,0.00224232,24,,
3070,0.00261604,28,,
3074,0.0028029,30,,
3078,0.00298976,32,,
3082,0.00224232,24,,
3086,0.00252261,27,,
3090,0.00270947,29,,
3094,0.00252261,27,,
3098,0.00298976,32,,
3102,0.00270947,29,,
3106,0.0028029,30,,
3110,0.00298976,32,,
3114,0.00317662,34,,
3118,0.0028029,30,,
3122,0.00317662,34,,
3126,0.00355034,38,,
3130,0.00345691,37,,
3134,0.00355034,38,,
3138,0.00364377,39,,
3142,0.00364377,39,,
3146,0.00327005,35,,
3150,0.00308319,33,,
3154,0.00336348,36,,
3158,0.00345691,37,,
3162,0.0037372,40,,
3166,0.0037372,40,,
3170,0.00364377,39,,
3174,0.00392406,42,,
3178,0.00383063,41,,
3182,0.00364377,39,,
3186,0.0037372,40,,
3190,0.00364377,39,,
3194,0.00383063,41,,
3198,0.0037372,40,,
3202,0.00355034,38,,
3206,0.00355034,38,,
3210,0.00383063,41,,
3214,0.00383063,41,,
3218,0.00392406,42,,
3222,0.00383063,41,,
3226,0.00411092,44,,
3230,0.00411092,44,,
3234,0.00411092,44,,
3238,0.00392406,42,,
3242,0.00420435,45,,
3246,0.00439121,47,,
3250,0.0046715,50,,
3254,0.00429778,46,,
3258,0.00448464,48,,
3262,0.00448464,48,,
3266,0.00439121,47,,
3270,0.00411092,44,,
3274,0.00439121,47,,
3278,0.00476493,51,,
3282,0.00401749,43,,
3286,0.00448464,48,,
3290,0.00429778,46,,
3294,0.00523208,56,,
3298,0.00476493,51,,
3302,0.00429778,46,,
3306,0.00448464,48,,
3310,0.00495179,53,,
3314,0.00513865,55,,
3318,0.00485836,52,,
3322,0.00523208,56,,
3326,0.00541894,58,,
3330,0.00532551,57,,
3334,0.00513865,55,,
3338,0.0056058,60,,
3342,0.00504522,54,,
3346,0.00476493,51,,
3350,0.00588609,63,,
3354,0.00588609,63,,
3358,0.00495179,53,,
3362,0.00476493,51,,
3366,0.00523208,56,,
3370,0.00523208,56,,
3374,0.00551237,59,,
3378,0.00513865,55,,
3382,0.00457807,49,,
3386,0.00504522,54,,
3390,0.00513865,55,,
3394,0.00532551,57,,
3398,0.00495179,53,,
3402,0.00485836,52,,
3406,0.00476493,51,,
3410,0.00448464,48,,
3414,0.00523208,56,,
3418,0.00579266,62,,
3422,0.00513865,55,,
3426,0.00504522,54,,
3430,0.00504522,54,,
3434,0.00504522,54,,
3438,0.00504522,54,,
3442,0.00485836,52,,
3446,0.00541894,58,,
3450,0.0056058,60,,
3454,0.00513865,55,,
3458,0.00523208,56,,
3462,0.00551237,59,,
3466,0.00569923,61,,
3470,0.00495179,53,,
3474,0.00532551,57,,
3478,0.00476493,51,,
3482,0.00485836,52,,
3486,0.00476493,51,,
3490,0.00616638,66,,
3494,0.00541894,58,,
3498,0.00551237,59,,
3502,0.00569923,61,,
3506,0.00616638,66,,
3510,0.00616638,66,,
3514,0.00588609,63,,
3518,0.00616638,66,,
3522,0.00551237,59,,
3526,0.00635324,68,,
3530,0.00635324,68,,
3534,0.00738097,79,,
3538,0.00803498,86,,
3542,0.00803498,86,,
3546,0.00952986,102,,
3550,0.00999701,107,,
3554,0.01130503,121,,
3558,0.01242619,133,,
3562,0.0140145,150,,
3566,0.01532252,164,,
3570,0.01597653,171,,
3574,0.01663054,178,,
3578,0.01747141,187,,
3582,0.01934001,207,,
3586,0.02466552,264,,
3590,0.02924359,313,,
3594,0.03316765,355,,
3598,0.03419538,366,,
3602,0.03213992,344,,
3606,0.02849615,305,,
3610,0.01859257,199,,
3614,0.01261305,135,,
3618,0.01793856,192,,
3622,0.02690784,288,,
3626,0.03344794,358,,
3630,0.03765229,403,,
3634,0.03372823,361,,
3638,0.028029,300,,
3642,0.02139547,229,,
3646,0.01485537,159,,
3650,0.01093131,117,,
3654,0.0084087,90,,
3658,0.00728754,78,,
3662,0.00831527,89,,
3666,0.00943643,101,,
3670,0.01298677,139,,
3674,0.01476194,158,,
3678,0.01905972,204,,
3682,0.02251663,241,,
3686,0.02774871,297,,
3690,0.03223335,345,,
3694,0.03625084,388,,
3698,0.03952089,423,,
3702,0.04288437,459,,
3706,0.04036176,432,,
3710,0.03597055,385,,
3714,0.02036774,218,,
3718,0.02186262,234,,
3722,0.03466253,371,,
3726,0.04559384,488,,
3730,0.05372225,575,,
3734,0.05783317,619,,
3738,0.0541894,580,,
3742,0.04503326,482,,
3746,0.03120562,334,,
3750,0.01934001,207,,
3754,0.01009044,108,,
3758,0.00644667,69,,
3762,0.00476493,51,,
3766,0.00355034,38,,
3770,0.00355034,38,,
3774,0.00364377,39,,
3778,0.00327005,35,,
3782,0.00336348,36,,
3786,0.00383063,41,,
3790,0.00364377,39,,
3794,0.00336348,36,,
3798,0.00411092,44,,
3802,0.00411092,44,,
3806,0.00495179,53,,
3810,0.00317662,34,,
3814,0.00513865,55,,
3818,0.00635324,68,,
3822,0.00523208,56,,
3826,0.00383063,41,,
3830,0.00392406,42,,
3834,0.00485836,52,,
3838,0.00504522,54,,
3842,0.00308319,33,,
3846,0.00289633,31,,
3850,0.00569923,61,,
3854,0.00803498,86,,
3858,0.00485836,52,,
3862,0.0037372,40,,
3866,0.00448464,48,,
3870,0.0056058,60,,
3874,0.00513865,55,,
3878,0.00345691,37,,
3882,0.00504522,54,,
3886,0.0046715,50,,
3890,0.00485836,52,,
3894,0.00495179,53,,
3898,0.00504522,54,,
3902,0.00551237,59,,
3906,0.00457807,49,,
3910,0.00513865,55,,
3914,0.00607295,65,,
3918,0.00597952,64,,
3922,0.00532551,57,,
3926,0.00532551,57,,
3930,0.00495179,53,,
3934,0.00495179,53,,
3938,0.00523208,56,,
3942,0.00504522,54,,
3946,0.00579266,62,,
3950,0.00513865,55,,
3954,0.0065401,70,,
3958,0.00719411,77,,
3962,0.00700725,75,,
3966,0.00597952,64,,
,,dioxide,,
,,TYPE=INFRARED,,
,,SPECTRUM,,
,,Research,,
,,Labs,,
,,Under,,
,,US-EPA,,
,,Contract,,
,,Standard,,
,,Reference,,
,,Data,,
,,Program,,
,,(C),,
,,2018,,
,,copyright,,
,,by,,
,,the,,
,,U.S.,,
,,Secretary,,
,,of,,
,,Commerce,,
,,behalf,,
,,of,,
,,the,,
,,United,,
,,States,,
,,of,,
,,America.,,
,,All,,
,,rights,,
,,reserved.,,
,,REGISTRY,,
,,NO=124-38-9,,
,,O,,
,,2,,
,,SOURCE=MSDC-IR,,
