450,0.006094801,97,,factor,0.000062833
454,0.113602064,1808,,,
458,0.293995607,4679,,,
462,0.109894917,1749,,,
466,0.086835206,1382,,,
470,0.183849358,2926,,,
474,0.195536296,3112,,,
478,0.047690247,759,,,
482,0.089411359,1423,,,
486,0.105685106,1682,,,
490,0.097705315,1555,,,
494,0.106941766,1702,,,
498,0.039521957,629,,,
502,0.172225253,2741,,,
506,0.101538128,1616,,,
510,0.098584977,1569,,,
514,0.098082313,1561,,,
518,0.201568264,3208,,,
522,0.0816829,1300,,,
526,0.084070554,1338,,,
530,0.050769064,808,,,
534,0.036003309,573,,,
538,0.06220467,990,,,
542,0.020169393,321,,,
546,0.084950216,1352,,,
550,0.06723131,1070,,,
554,0.047815913,761,,,
558,0.033489989,533,,,
562,0.032296162,514,,,
566,0.038579462,614,,,
570,0.0565497,900,,,
574,0.078038586,1242,,,
578,0.056424034,898,,,
582,0.085955544,1368,,,
586,0.049700903,791,,,
590,0.06597465,1050,,,
594,0.031919164,508,,,
598,0.065032155,1035,,,
602,0.038453796,612,,,
606,0.037825466,602,,,
610,0.01382326,220,,,
614,0.039898955,635,,,
618,0.032170496,512,,,
622,0.03644314,580,,,
626,0.056298368,896,,,
630,0.021865884,348,,,
634,0.053910714,858,,,
638,0.047250416,752,,,
642,0.048318577,769,,,
646,0.020232226,322,,,
650,0.02890318,460,,,
654,0.023688041,377,,,
658,0.028777514,458,,,
662,0.029908508,476,,,
666,0.013383429,213,,,
670,0.049700903,791,,,
674,0.020420725,325,,,
678,0.028526182,454,,,
682,0.012629433,201,,,
686,0.038642295,615,,,
690,0.035437812,564,,,
694,0.043731768,696,,,
698,0.033175824,528,,,
702,0.029782842,474,,,
706,0.036820138,586,,,
710,0.025698697,409,,,
714,0.025698697,409,,,
718,0.020169393,321,,,
722,0.022871212,364,,,
726,0.019226898,306,,,
730,0.0251332,400,,,
734,0.016273747,259,,,
738,0.023436709,373,,,
742,0.029908508,476,,,
746,0.033615655,535,,,
750,0.01947823,310,,,
754,0.03015984,480,,,
758,0.02136322,340,,,
762,0.015142753,241,,,
766,0.026264194,418,,,
770,0.01759324,280,,,
774,0.024881868,396,,,
778,0.017718906,282,,,
782,0.029217345,465,,,
786,0.014828588,236,,,
790,0.022808379,363,,,
794,0.022808379,363,,,
798,0.028589015,455,,,
802,0.025447365,405,,,
806,0.019415397,309,,,
810,0.029343011,467,,,
814,0.014765755,235,,,
818,0.025070367,399,,,
822,0.016085248,256,,,
826,0.025447365,405,,,
830,0.014325924,228,,,
834,0.02136322,340,,,
838,0.022557047,359,,,
842,0.017404741,277,,,
846,0.021928717,349,,,
850,0.019729562,314,,,
854,0.030474005,485,,,
858,0.015017087,239,,,
862,0.025321699,403,,,
