0,0.008923568,0.01316412,0,0.05845425,0.006094801,0.000362082,0.001526039,0,0.02991744
0.0018686,0.0054412,0.012080016,0.002102892,0.04234725,0.113602064,0.00543123,0.001974874,0.007532356,0.01121904
0.01812542,0.000299266,0.00542052,0.003249924,0.03579825,0.293995607,0.004586372,0.002603243,0.01148225,0.00249312
0.01438822,0.007155178,0.009524628,0.011342872,0.04721475,0.109894917,0.010379684,0.002064641,0.012033398,0.00841428
0.02167576,0.00326472,0.009137448,0.012043836,0.0317715,0.086835206,0.002051798,0.003141845,0.012125256,0.00031164
0.0196203,0.004162518,0.004491288,0.008156672,0.045312,0.183849358,0.00422429,0.003411146,0.009002084,0.00981666
0.02606697,0.004733844,0.005885136,0.004906748,0.03022275,0.195536296,0.00060347,0.00269301,0.014421706,0.00716772
0.0205546,0.00856989,0.003368466,0.003950888,0.0315945,0.047690247,0.004465678,0.002064641,0.010012522,0.00919338
0.02569325,0.003645604,0.004297698,0.006436124,0.03367425,0.089411359,0.00241388,0.002064641,0.008175362,0.007791
0.02027431,0.0054412,0.006853086,0.00446068,0.03101925,0.105685106,0.004465678,0.002064641,0.012033398,0.00560952
0.01513566,0.006039732,0.005343084,0.008411568,0.03208125,0.097705315,0.00543123,0.002513476,0.008359078,0.0062328
0.0168174,0.006094144,0.004762314,0.006945916,0.03004575,0.106941766,0.002775962,0.002064641,0.009277658,0.00483042
0.01345392,0.006230174,0.004917186,0.006563572,0.0377895,0.039521957,0.003258738,0.001974874,0.008175362,0.00716772
0.01747141,0.008624302,0.006156162,0.005607712,0.0305325,0.172225253,0.003379432,0.002064641,0.011390392,0.00342804
0.01522909,0.008216212,0.004917186,0.00732826,0.034692,0.101538128,0.003258738,0.001615806,0.008634652,0.0070119
0.01728455,0.004543402,0.00483975,0.007901776,0.02730225,0.098584977,0.003138044,0.002064641,0.01010438,0.00451878
0.01392107,0.006338998,0.005536674,0.006882192,0.0317715,0.098082313,0.003258738,0.001974874,0.009369516,0.00405132
0.01279991,0.005087522,0.005188212,0.005161644,0.0266385,0.201568264,0.002655268,0.001974874,0.0091858,0.00405132
0.01111817,0.006230174,0.002865132,0.007838052,0.02924925,0.0816829,0.005793312,0.001885107,0.01148225,0.00592116
0.01504223,0.007644886,0.00232308,0.007073364,0.02827575,0.084070554,0.005310536,0.001256738,0.012033398,0.00763518
0.0149488,0.007100766,0.005110776,0.00605378,0.0255765,0.050769064,0.001569022,0.002064641,0.01102296,0.00436296
0.01709769,0.007563268,0.005188212,0.004715576,0.02986875,0.036003309,0.001569022,0.000628369,0.011574108,0.00654444
0.01877943,0.005604436,0.004297698,0.005862608,0.027258,0.06220467,0.00422429,0.002064641,0.011574108,0.00607698
0.01859257,0.00652944,0.004297698,0.004588128,0.02916075,0.020169393,0.003741514,0.002962311,0.008359078,0.00981666
0.01971373,0.003155896,0.00522693,0.007455708,0.02013375,0.084950216,0.004948454,0.002064641,0.010747386,0.00218148
0.01532252,0.00448899,0.002632824,0.005607712,0.031683,0.06723131,0.005069148,0.002154408,0.010931102,0.00919338
0.02018088,0.005196346,0.00658206,0.005607712,0.02898375,0.047815913,0.00543123,0.002513476,0.009736948,0.00342804
0.01532252,0.004706638,0.003987954,0.00605378,0.025311,0.033489989,0.003138044,0.001974874,0.00872651,0.00607698
0.02074146,0.004108106,0.003833082,0.004588128,0.02199225,0.032296162,0.002655268,0.001526039,0.01056367,0.00249312
0.01877943,0.00584929,0.00503334,0.006181228,0.02756775,0.038579462,0.003982902,0.001974874,0.010655528,0.00747936
0.02578668,0.005550024,0.005691546,0.004588128,0.0268155,0.0565497,0.003379432,0.001974874,0.012217114,0.0062328
0.01999402,0.003863252,0.003987954,0.0063724,0.02216925,0.078038586,0.003982902,0.001885107,0.013594984,0.00249312
0.02513267,0.004652226,0.005923854,0.006882192,0.02712525,0.056424034,0.003862208,0.003231612,0.011390392,0.01043994
0.02672098,0.007372826,0.00503334,0.00828412,0.021771,0.085955544,0.003741514,0.00269301,0.010012522,0.00327222
0.02774871,0.00435296,0.00406539,0.004715576,0.027081,0.049700903,0.003379432,0.003141845,0.009093942,0.01059576
0.02868301,0.004108106,0.004375134,0.005161644,0.023187,0.06597465,0.003258738,0.003859981,0.011298534,0.00529788
0.02588011,0.00652944,0.00290385,0.005798884,0.0314175,0.031919164,0.002172492,0.002154408,0.010012522,0.02680104
0.04008147,0.00503311,0.005536674,0.00541654,0.02057625,0.065032155,0.003982902,0.00359068,0.01102296,0.02399628
0.02625383,0.004570608,0.004026672,0.00669102,0.02739075,0.038453796,0.002172492,0.004937185,0.010012522,0.03225474
0.03428881,0.007536062,0.003639492,0.006117504,0.02243475,0.037825466,0.002051798,0.004398583,0.010747386,0.0241521
0.02279692,0.005686054,0.004723596,0.0031862,0.02889525,0.01382326,0.003138044,0.00359068,0.01010438,0.03537114
0.04914418,0.007019148,0.004801032,0.005352816,0.02862975,0.039898955,0.003741514,0.00448835,0.008634652,0.07448196
0.06185066,0.004543402,0.004375134,0.007264536,0.0296475,0.032170496,0.003138044,0.00448835,0.010288096,0.04269468
0.05213394,0.007644886,0.00445257,0.006818468,0.039471,0.03644314,0.002896656,0.003859981,0.011574108,0.01199814
0.02653412,0.005550024,0.005846418,0.005798884,0.04553325,0.056298368,0.003500126,0.003859981,0.01102296,0.0459669
0.05119964,0.003999282,0.00464616,0.004651852,0.0593835,0.021865884,0.003500126,0.012926448,0.008818368,0.03412458
0.05531056,0.004869874,0.00542052,0.005798884,0.03402825,0.053910714,0.003379432,0.006104156,0.010379954,0.031164
0.07446371,0.005087522,0.004104108,0.006436124,0.033453,0.047250416,0.002655268,0.00448835,0.010288096,0.01417962
0.07801405,0.005196346,0.00445257,0.006181228,0.0236295,0.048318577,0.003258738,0.003859981,0.012492688,0.01308888
0.09240227,0.005767672,0.004878468,0.005926332,0.02854125,0.020232226,0.002775962,0.005565554,0.01056367,0.00592116
0.1233276,0.005658848,0.004762314,0.004906748,0.0278775,0.02890318,0.002051798,0.005206486,0.009736948,0.00529788
0.0981015,0.007019148,0.0038718,0.0063724,0.02677125,0.023688041,0.002655268,0.004937185,0.01010438,0.00685608
0.10585619,0.007100766,0.003987954,0.004524404,0.0236295,0.028777514,0.00301735,0.006373457,0.010012522,0.00654444
0.05297481,0.006475028,0.004607442,0.005671436,0.0234525,0.029908508,0.002655268,0.004847418,0.0091858,0.0062328
0.0924957,0.00870592,0.00619488,0.0063724,0.02986875,0.013383429,0.002051798,0.004219049,0.009093942,0.00373968
0.23151954,0.007236796,0.004955904,0.005607712,0.0223905,0.049700903,0.001931104,0.00269301,0.008634652,0.00607698
0.15612153,0.005141934,0.005652828,0.007455708,0.02809875,0.020420725,0.003862208,0.004129282,0.010012522,0.00592116
0.09912923,0.006475028,0.004955904,0.0063724,0.02243475,0.028526182,0.003862208,0.002333942,0.009553232,0.00638862
0.12500934,0.007372826,0.005072058,0.005034196,0.028851,0.012629433,0.003741514,0.001885107,0.010655528,0.00498624
0.11314373,0.005958114,0.004220262,0.00541654,0.01650525,0.038642295,0.00422429,0.002603243,0.009736948,0.0070119
0.13061514,0.004815462,0.005188212,0.005990056,0.03717,0.035437812,0.003379432,0.001615806,0.007164924,0.00498624
0.1065102,0.005359582,0.004375134,0.005798884,0.0289395,0.043731768,0.005914006,0.00179534,0.009828806,0.00483042
0.09417744,0.00707356,0.001084104,0.00191172,0.02588625,0.033175824,0.005793312,0.002064641,0.01056367,0.00592116
0.08268555,0.006366204,0.002052054,0.006945916,0.0257535,0.029782842,0.005551924,0.003052078,0.01010438,0.0054537
0.06437327,0.005386788,0.003987954,0.006117504,0.0292935,0.036820138,0.006879558,0.00269301,0.010379954,0.00576534
0.06063607,0.004434578,0.003639492,0.00605378,0.034515,0.025698697,0.007000252,0.003321379,0.009920664,0.0046746
0.02793557,0.003972076,0.004801032,0.004588128,0.02774475,0.025698697,0.008810662,0.002782777,0.011114818,0.00560952
0.07203453,0.006910324,0.004375134,0.004906748,0.0273465,0.020169393,0.00965552,0.001705573,0.008359078,0.00514206
0.06642873,0.004162518,0.003949236,0.0047793,0.02606325,0.022871212,0.010017602,0.00269301,0.010012522,0.00483042
0.03774572,0.00571326,0.003252312,0.005289092,0.0365505,0.019226898,0.012793564,0.002333942,0.009920664,0.00560952
0.03335451,0.00448899,0.004801032,0.004588128,0.02836425,0.0251332,0.013638422,0.002333942,0.009461374,0.00560952
0.03307422,0.005604436,0.004530006,0.005990056,0.03942675,0.016273747,0.016535078,0.00269301,0.008359078,0.00607698
0.03279393,0.004570608,0.004762314,0.005034196,0.03367425,0.023436709,0.015810914,0.002603243,0.010012522,0.0054537
0.04269751,0.006175762,0.005072058,0.003950888,0.032922,0.029908508,0.016655772,0.002782777,0.010931102,0.0054537
0.03092533,0.005767672,0.005846418,0.005480264,0.04447125,0.033615655,0.016655772,0.001705573,0.01010438,0.00654444
0.03260707,0.00421693,0.0058077,0.004333232,0.0397365,0.01947823,0.017621324,0.001166971,0.009461374,0.0054537
0.02980417,0.004570608,0.00619488,0.00573516,0.032214,0.03015984,0.017379936,0.002782777,0.009828806,0.00560952
0.0327005,0.00476105,0.007124112,0.005352816,0.0386745,0.02136322,0.016776466,0.002513476,0.010839244,0.0054537
0.02737499,0.006175762,0.007666164,0.005798884,0.04093125,0.015142753,0.01569022,0.002064641,0.00964509,0.00607698
0.02728156,0.004108106,0.008672832,0.004524404,0.044073,0.026264194,0.015810914,0.002513476,0.010655528,0.00592116
0.02886987,0.004325754,0.009756936,0.004205784,0.04128525,0.01759324,0.014121198,0.002782777,0.009461374,0.00576534
0.02578668,0.004652226,0.010686168,0.004651852,0.03491325,0.024881868,0.012793564,0.002333942,0.010288096,0.00529788
0.02541296,0.004407372,0.010763604,0.005480264,0.0521265,0.017718906,0.010983154,0.002782777,0.009461374,0.00654444
0.02391808,0.004516196,0.011886426,0.00446068,0.04358625,0.029217345,0.009776214,0.002423709,0.010379954,0.00592116
0.02681441,0.005604436,0.013047966,0.004205784,0.059118,0.014828588,0.008327886,0.00179534,0.009002084,0.00592116
0.02401151,0.005958114,0.014248224,0.004970472,0.05234775,0.022808379,0.007000252,0.00179534,0.009920664,0.00654444
0.0270947,0.004108106,0.015216174,0.003950888,0.039825,0.022808379,0.0060347,0.002333942,0.011114818,0.00514206
0.02559982,0.006311792,0.016687458,0.004906748,0.05987025,0.028589015,0.006276088,0.002872544,0.010471812,0.00514206
0.02672098,0.005223552,0.018042588,0.004269508,0.02393925,0.025447365,0.005672618,0.002154408,0.008910226,0.00483042
0.02569325,0.005277964,0.019630026,0.005034196,0.060711,0.019415397,0.004707066,0.002064641,0.008359078,0.00670026
0.02597354,0.004815462,0.020752848,0.00446068,0.04677225,0.029343011,0.004344984,0.002872544,0.009828806,0.00560952
0.0270947,0.005060316,0.022611312,0.004970472,0.0645165,0.014765755,0.004465678,0.003052078,0.008634652,0.00576534
0.02503924,0.005794878,0.022030542,0.00509792,0.06119775,0.025070367,0.003500126,0.002333942,0.010196238,0.00607698
0.0270947,0.004978698,0.023656698,0.005289092,0.029382,0.016085248,0.00301735,0.00269301,0.009369516,0.00576534
0.02550639,0.005658848,0.025902342,0.004014612,0.0533655,0.025447365,0.002896656,0.00179534,0.009920664,0.00529788
0.02728156,0.0054412,0.02497311,0.005034196,0.07580025,0.014325924,0.002655268,0.002333942,0.009553232,0.00654444
0.02447866,0.00584929,0.025979778,0.004588128,0.063366,0.02136322,0.002655268,0.001705573,0.010012522,0.00607698
0.02756185,0.00516914,0.025399008,0.004524404,0.0393825,0.022557047,0.002293186,0.002333942,0.010012522,0.00529788
0.02634726,0.004788256,0.02265003,0.00541654,0.02792175,0.017404741,0.002775962,0.002513476,0.009369516,0.00732354
0.0261604,0.005196346,0.023501826,0.0047793,0.03916125,0.021928717,0.002655268,0.002872544,0.010655528,0.00607698
0.02644069,0.005277964,0.022146696,0.005671436,0.08863275,0.019729562,0.00241388,0.002064641,0.009369516,0.007791
0.02700127,0.004924286,0.02206926,0.004396956,0.0615075,0.030474005,0.001931104,0.002423709,0.012217114,0.00576534
0.02634726,0.00448899,0.019630026,0.004715576,0.05119725,0.015017087,0.00241388,0.002064641,0.00964509,0.007791
0.0252261,0.004162518,0.019359,0.004906748,0.0085845,0.025321699,0.002051798,0.003141845,0.010931102,0.0062328
0.02634726,0.003917664,0.018236178,0.005034196,0.05225925,0.018724234,0.002293186,0.002603243,0.01148225,0.00966084
0.02531953,0.00476105,0.017113356,0.004651852,0.0760215,0.023311043,0.002655268,0.002064641,0.011757824,0.00903756
0.0252261,0.00421693,0.0154872,0.003759716,0.03694875,0.016210914,0.002534574,0.002064641,0.010288096,0.00685608
0.02382465,0.004597814,0.014364378,0.004970472,0.0370815,0.023813707,0.002655268,0.002782777,0.010839244,0.007791
0.02606697,0.004978698,0.013009248,0.0047793,0.01393875,0.020483558,0.001448328,0.002064641,0.011390392,0.00716772
0.02410494,0.00503311,0.011537964,0.005161644,0.044427,0.017656073,0.002896656,0.002064641,0.010288096,0.0101283
