0.970143281,1,0.874069065,0.999166623,0.996492332,0.933431731
0.972568018,0.995169616,0.907094952,0.987572004,0.995463008,0.974498018
0.987596359,0.992544703,0.920877263,0.989495055,0.994023741,0.994275825
0.978307475,0.974220195,0.896985143,0.97638324,0.995257271,0.980811886
0.97918004,0.972649043,0.929455282,0.995286703,0.99279174,0.99928268
0.989711717,0.981393841,0.900923676,0.990320365,0.992176312,0.977649855
0.986540375,0.98876538,0.932775757,0.998611424,0.993818301,0.983631164
0.992273822,0.990943999,0.929834166,0.989770082,0.995257271,0.979053941
0.990152987,0.985289548,0.92539202,0.994457254,0.995257271,0.982220513
0.984344035,0.989781472,0.931066605,0.989770082,0.995257271,0.987166662
0.987772466,0.98081801,0.928792607,0.987572004,0.994229223,0.98575094
0.98909427,0.984133655,0.933155994,0.993628496,0.995257271,0.988939173
0.988741616,0.985000448,0.916664684,0.99252456,0.995463008,0.983631164
0.985924907,0.987170771,0.932110714,0.992248767,0.995257271,0.992137717
0.988741616,0.983267625,0.923225943,0.99252456,0.996286382,0.983984143
0.988917927,0.981970009,0.939069532,0.992800429,0.995257271,0.989649068
0.987332257,0.984278068,0.929455282,0.99252456,0.995463008,0.990714867
0.988124774,0.988185225,0.940505847,0.993904672,0.995463008,0.990714867
0.993424504,0.982114104,0.934868981,0.986748984,0.995668788,0.986458547
0.994665192,0.983844894,0.936966902,0.987846497,0.997110437,0.982572986
0.988300975,0.986157359,0.942808523,0.996393712,0.995257271,0.990004207
0.988124774,0.98920072,0.933536386,0.996393712,0.998554173,0.985043841
0.990152987,0.986591551,0.939165218,0.990320365,0.995257271,0.98610468
0.990152987,0.989491054,0.935059507,0.99142185,0.993202237,0.977649855
0.988036685,0.982979118,0.954698522,0.988670432,0.995257271,0.994989551
0.993956037,0.987170771,0.929644705,0.988395711,0.995051576,0.979053941
0.984958517,0.987170771,0.935440675,0.987572004,0.994229223,0.992137717
0.990859428,0.986157359,0.943385073,0.992800429,0.995463008,0.98610468
0.991212837,0.989491054,0.950621757,0.993904672,0.996492332,0.994275825
0.988477208,0.985868004,0.93849562,0.990870954,0.995463008,0.982925586
0.986980231,0.989491054,0.940122615,0.992248767,0.995463008,0.98575094
0.990859428,0.985434131,0.950234403,0.990870954,0.995668788,0.994275825
0.986452428,0.984278068,0.939452335,0.991146364,0.992586555,0.976247782
0.988477208,0.981105883,0.951106172,0.99142185,0.993818301,0.992493749
0.99068277,0.98920072,0.93954806,0.992248767,0.99279174,0.975897578
0.989976456,0.988185225,0.948010178,0.99252456,0.991151446,0.987875284
0.993335942,0.986736324,0.930213204,0.995010143,0.995051576,0.940153917
0.987332257,0.987605409,0.95372628,0.990870954,0.991766238,0.946245267
0.990771095,0.984711432,0.938878189,0.995010143,0.988696086,0.928421652
0.991654776,0.986012671,0.949653668,0.995286703,0.989923005,0.945905825
0.989182453,0.99269035,0.935631317,0.992800429,0.991766238,0.921783352
0.989006095,0.987750331,0.936203478,0.99142185,0.989718413,0.842399383
0.989976456,0.983411911,0.934012095,0.992800429,0.989718413,0.906369578
0.989799956,0.984422501,0.913122407,0.993352397,0.991151446,0.97275139
0.986628331,0.986736324,0.90046482,0.991973051,0.991151446,0.89956614
0.989358843,0.989345876,0.872200839,0.991973051,0.970674346,0.924432957
0.987596359,0.986736324,0.924638026,0.992248767,0.986042977,0.930756333
0.990594454,0.985289548,0.925863578,0.993904672,0.989718413,0.967877469
0.989799956,0.985868004,0.947044748,0.99252456,0.991151446,0.970311369
0.988829768,0.986446799,0.936394275,0.993628496,0.987266603,0.986458547
0.98909427,0.98876538,0.937826499,0.995286703,0.988083197,0.987875284
0.991124473,0.985434131,0.940218409,0.993904672,0.988696086,0.984337249
0.990859428,0.989636252,0.947044748,0.993076374,0.985431732,0.985043841
0.98944705,0.987025934,0.947430802,0.993904672,0.988900467,0.98575094
0.985837014,0.985434131,0.933536386,0.995286703,0.990332316,0.991426036
0.988653472,0.987170771,0.949750433,0.99556334,0.993818301,0.98610468
0.987068226,0.982979118,0.937348848,0.991146364,0.990537035,0.986458547
0.988653472,0.985434131,0.949653668,0.991146364,0.994640315,0.985397327
0.988389088,0.98847526,0.935726653,0.99142185,0.995668788,0.988584416
0.99032955,0.987605409,0.962708375,0.990320365,0.994023741,0.983984143
0.988124774,0.986302069,0.917973195,0.992248767,0.996286382,0.988584416
0.989976456,0.986736324,0.935535991,0.986474797,0.99587461,0.988939173
0.997506871,0.995607776,0.942136328,0.986748984,0.995257271,0.986458547
0.995286116,0.984133655,0.942424353,0.987297588,0.992996967,0.987520909
0.990859428,0.986012671,0.934773732,0.984284037,0.993818301,0.986812541
0.991654776,0.986157359,0.923602288,0.984010535,0.992381412,0.989294057
0.989006095,0.989491054,0.938113207,0.979917104,0.993612904,0.987166662
0.989976456,0.98876538,0.938973855,0.978012668,0.996080475,0.988229787
0.990947768,0.989055586,0.941752431,0.977197614,0.993818301,0.988939173
0.992539246,0.987895274,0.919283574,0.970971396,0.994640315,0.987166662
0.989006095,0.989491054,0.936775988,0.969084345,0.994640315,0.987166662
0.989623487,0.986302069,0.913215449,0.962642257,0.993818301,0.98610468
0.98909427,0.98847526,0.92539202,0.964248753,0.994023741,0.987520909
0.988389088,0.990943999,0.926996298,0.962374768,0.993612904,0.987520909
0.986628331,0.987460509,0.902669462,0.962374768,0.996080475,0.985043841
0.986716294,0.990071976,0.912564353,0.96023753,0.997316557,0.987520909
0.985837014,0.986881119,0.928508748,0.960771394,0.993612904,0.987166662
0.983729937,0.987750331,0.914798618,0.962107353,0.994229223,0.987520909
0.982502889,0.986736324,0.910057326,0.964516763,0.995257271,0.98610468
0.980228145,0.989636252,0.903497593,0.964248753,0.994229223,0.986458547
0.97778431,0.990362565,0.909315827,0.968007678,0.993612904,0.986812541
0.975694444,0.989345876,0.922755729,0.970971396,0.994640315,0.987875284
0.97552049,0.987460509,0.886897642,0.975027458,0.993612904,0.985043841
0.973001644,0.989781472,0.904510786,0.977740908,0.994434748,0.986458547
0.970402784,0.990362565,0.87273421,0.981007017,0.99587461,0.986458547
0.967724589,0.988620309,0.886445929,0.984010535,0.99587461,0.985043841
0.965570138,0.990943999,0.91237841,0.986200685,0.994640315,0.988229787
0.962304556,0.98876538,0.871223838,0.985652691,0.993407549,0.988229787
0.959306555,0.99021726,0.946369532,0.987023248,0.995051576,0.988939173
0.955806488,0.98847526,0.869538869,0.989220104,0.995257271,0.984690482
0.953338544,0.989781472,0.897899542,0.990045185,0.993407549,0.987166662
0.949267666,0.988620309,0.86195283,0.989770082,0.992996967,0.986812541
0.950537944,0.988330232,0.86856485,0.991973051,0.994640315,0.98610468
0.946985441,0.987895274,0.934583265,0.993076374,0.993818301,0.986812541
0.942101419,0.990798609,0.884371014,0.993352397,0.99587461,0.987875284
0.944119331,0.98847526,0.839846178,0.993904672,0.994640315,0.985043841
0.941933455,0.989491054,0.864239277,0.993904672,0.996080475,0.98610468
0.943193919,0.989636252,0.913308501,0.99473366,0.994640315,0.987875284
0.949183041,0.987605409,0.93773095,0.993628496,0.994229223,0.983278312
0.947323201,0.989055586,0.913773902,0.993904672,0.993407549,0.98610468
0.950283753,0.987025934,0.815393509,0.994457254,0.995257271,0.982220513
0.950453206,0.989926714,0.867945588,0.99556334,0.994434748,0.986812541
0.955806488,0.98920072,0.888797348,0.994457254,0.995257271,0.982220513
0.956403155,0.98876538,0.980427536,0.995286703,0.99279174,0.98575094
0.958879032,0.98847526,0.886626587,0.99473366,0.994023741,0.978000687
0.961361319,0.989345876,0.83941843,0.993904672,0.995257271,0.979405278
0.964967752,0.991380298,0.918440973,0.994180924,0.995257271,0.984337249
0.967465801,0.988620309,0.918160278,0.993904672,0.993612904,0.982220513
0.970489301,0.989055586,0.968414425,0.996670656,0.995257271,0.983631164
0.973782658,0.988185225,0.902761439,0.993352397,0.995257271,0.976948567
0.975781433,0.990507892,0.864944019,0.99473366,0.995051576,0.983984143
0.97778431,0.98847526,0.88464138,0.994180924,0.995257271,0.982220513
0.980665186,0.990943999,0.945598446,0.99473366,0.99587461,0.987520909
0.982240149,0.98847526,0.939643795,0.994180924,0.993818301,0.982220513
0.983817642,0.990362565,0.899822814,0.995840054,0.993818301,0.987166662
0.985221984,0.990071976,0.872023121,0.99473366,0.993818301,0.979405278
0.985837014,0.988620309,0.89288186,0.993628496,0.994023741,0.966142707
0.988212871,0.990071976,0.875584369,0.991973051,0.994023741,0.936114818
